rank_abs_lr_coef,gene_id,gene_id_base,gene_name,lr_coef,abs_lr_coef,direction_if_high,scaler_mean,scaler_scale
706,ENSG00000143374.17,ENSG00000143374,TARS2,0.033519945390659826,0.033519945390659826,tumor,4.73502525007049,0.6646878538204831
707,ENSG00000243364.8,ENSG00000243364,,0.03350297569795743,0.03350297569795743,tumor,4.55956262844776,1.1963452903889176
708,ENSG00000197785.14,ENSG00000197785,,-0.03349920587988334,0.03349920587988334,normal,4.305908217402433,0.860793112861954
709,ENSG00000108773.11,ENSG00000108773,,0.03349631587652577,0.03349631587652577,tumor,5.157606079044463,1.0342074465420292
710,ENSG00000102010.15,ENSG00000102010,,-0.03346604783029647,0.03346604783029647,normal,1.388129749373412,1.0086074042651967
711,ENSG00000100029.18,ENSG00000100029,,-0.03343828648542533,0.03343828648542533,normal,5.69468918623565,0.7398603494409535
712,ENSG00000163584.18,ENSG00000163584,,0.033428081630010494,0.033428081630010494,tumor,5.16591896651729,1.1496146336365054
713,ENSG00000144524.18,ENSG00000144524,,-0.033363336458881905,0.033363336458881905,normal,4.029495997439097,0.6933270316422954
714,ENSG00000227051.7,ENSG00000227051,,-0.03334720730262208,0.03334720730262208,normal,2.6713848052655527,1.5074048604898413
715,ENSG00000205362.11,ENSG00000205362,,-0.03334225435602692,0.03334225435602692,normal,3.0598197157979246,1.96060232600855
716,ENSG00000102225.16,ENSG00000102225,,0.03319664324231142,0.03319664324231142,tumor,5.5526779176755285,0.8421158886353695
717,ENSG00000141985.9,ENSG00000141985,,-0.03318894305513484,0.03318894305513484,normal,5.90704435929976,0.8174200512304717
718,ENSG00000071564.17,ENSG00000071564,,-0.03317026131533737,0.03317026131533737,normal,5.038090452526125,1.0083340976206787
719,ENSG00000099821.14,ENSG00000099821,,-0.033167961962685476,0.033167961962685476,normal,4.808830026403653,0.653873014426763
720,ENSG00000167588.13,ENSG00000167588,,-0.03313946105241,0.03313946105241,normal,3.138581805178187,2.5771002035845165
721,ENSG00000132768.14,ENSG00000132768,,-0.03306476797818363,0.03306476797818363,normal,4.410420675928987,0.7866912525529421
722,ENSG00000027847.14,ENSG00000027847,,0.03306351507994243,0.03306351507994243,tumor,4.268910440562772,0.6497200201065075
723,ENSG00000115307.17,ENSG00000115307,,-0.033013842797724256,0.033013842797724256,normal,7.3030562877493495,0.6095902446165041
724,ENSG00000131188.12,ENSG00000131188,,-0.03299289679756406,0.03299289679756406,normal,2.475381195420941,1.2925528735968816
725,ENSG00000150907.10,ENSG00000150907,,0.032956474375489174,0.032956474375489174,tumor,4.059775387432563,0.9887171448012612
726,ENSG00000164897.14,ENSG00000164897,,-0.032904898709203816,0.032904898709203816,normal,5.881358390322121,0.7409336468276054
727,ENSG00000167107.13,ENSG00000167107,,-0.032827817372068024,0.032827817372068024,normal,4.251637867748801,1.3015756569317705
728,ENSG00000167968.13,ENSG00000167968,,0.03269789365671892,0.03269789365671892,tumor,1.0167009386122934,0.8203116511919402
729,ENSG00000160767.21,ENSG00000160767,,-0.032696603008721875,0.032696603008721875,normal,4.524690830119247,0.9217642828467789
730,ENSG00000136231.14,ENSG00000136231,,0.03268678681876646,0.03268678681876646,tumor,0.801118152409982,1.2518004730665868
731,ENSG00000165410.15,ENSG00000165410,,0.03264885153625023,0.03264885153625023,tumor,4.425241743311616,1.2171490760758337
732,ENSG00000116691.11,ENSG00000116691,,-0.03261113738868086,0.03261113738868086,normal,4.505336919129462,0.8489706503424376
733,ENSG00000148848.14,ENSG00000148848,,0.03259090985295587,0.03259090985295587,tumor,2.0933074054194956,1.8313327911290946
734,ENSG00000099949.21,ENSG00000099949,,0.03248136068696405,0.03248136068696405,tumor,2.569281039482169,0.6334510215964155
735,ENSG00000106355.10,ENSG00000106355,,-0.03247254469329747,0.03247254469329747,normal,4.347354667227849,0.6740720233971724
736,ENSG00000184428.13,ENSG00000184428,,-0.03246067930600215,0.03246067930600215,normal,3.879818019430448,0.9158094340069062
737,ENSG00000188483.8,ENSG00000188483,,0.032405059766244866,0.032405059766244866,tumor,3.245607107750472,1.252031906059228
738,ENSG00000261236.8,ENSG00000261236,,0.032275055063405125,0.032275055063405125,tumor,5.231747387234573,1.0990338218637814
739,ENSG00000160124.9,ENSG00000160124,,-0.03225675680629876,0.03225675680629876,normal,4.511640481125981,0.6843283959118677
740,ENSG00000198873.12,ENSG00000198873,,-0.03219377609650256,0.03219377609650256,normal,3.1423563384731015,1.1343242233927597
741,ENSG00000186416.17,ENSG00000186416,,-0.03219280612308764,0.03219280612308764,normal,3.075240765156389,0.6346458810301768
742,ENSG00000187583.11,ENSG00000187583,,0.03216708075379787,0.03216708075379787,tumor,2.003243660794472,1.317638265682362
743,ENSG00000114698.15,ENSG00000114698,,-0.032130355567352636,0.032130355567352636,normal,4.017585859114239,1.3687221778113314
744,ENSG00000275713.2,ENSG00000275713,,-0.03210809703417842,0.03210809703417842,normal,1.3228403728771398,1.2902100842493356
745,ENSG00000128563.13,ENSG00000128563,,-0.03206338145603043,0.03206338145603043,normal,4.364306445447912,0.7390994531352972
746,ENSG00000241399.7,ENSG00000241399,,-0.03196535928324175,0.03196535928324175,normal,2.1321953288186477,1.182508493835946
747,ENSG00000143416.21,ENSG00000143416,,-0.031911214122989494,0.031911214122989494,normal,6.411501401339103,1.8084367923323925
748,ENSG00000130305.17,ENSG00000130305,,0.031909058911145136,0.031909058911145136,tumor,4.479614304701628,0.7581449486965186
749,ENSG00000175376.9,ENSG00000175376,,-0.031886387607350554,0.031886387607350554,normal,4.624602123840227,0.5989908457942074
750,ENSG00000166292.12,ENSG00000166292,,0.03184091778629375,0.03184091778629375,tumor,2.1816714278955,1.843880999270443
751,ENSG00000152217.20,ENSG00000152217,,0.03181848720665294,0.03181848720665294,tumor,2.4337619909142005,1.1301391704585524
752,ENSG00000173137.12,ENSG00000173137,,-0.031802595881826386,0.031802595881826386,normal,3.532646814841885,0.9099323201820758
753,ENSG00000116171.19,ENSG00000116171,,-0.031759248824719144,0.031759248824719144,normal,5.825113965633358,0.8116867486963322
754,ENSG00000167393.18,ENSG00000167393,,0.031718116385255825,0.031718116385255825,tumor,2.2383105679555304,0.7723879017873959
755,ENSG00000100234.12,ENSG00000100234,,0.03168970686315941,0.03168970686315941,tumor,7.861922893904228,1.8359312702969808
756,ENSG00000130332.15,ENSG00000130332,,-0.031687705243209026,0.031687705243209026,normal,5.786517344865821,0.9239366490077298
757,ENSG00000177602.5,ENSG00000177602,,-0.03162338709471899,0.03162338709471899,normal,1.3319460023963163,1.0781863702380474
758,ENSG00000112214.10,ENSG00000112214,,0.03161086137000754,0.03161086137000754,tumor,2.0228881188843704,1.5102283857774927
759,ENSG00000178896.9,ENSG00000178896,,-0.03160911656326702,0.03160911656326702,normal,5.0455110189550725,0.9350232677218504
760,ENSG00000142945.13,ENSG00000142945,,-0.03158834486518026,0.03158834486518026,normal,2.9008514079071683,1.7038355956206923
761,ENSG00000181638.20,ENSG00000181638,,0.03158784388750446,0.03158784388750446,tumor,2.3243262179320565,0.6930867859716349
762,ENSG00000100401.20,ENSG00000100401,,-0.03155470252280083,0.03155470252280083,normal,5.715821670038987,0.8855785767682458
763,ENSG00000177542.11,ENSG00000177542,,-0.031544412168847014,0.031544412168847014,normal,4.18248611821536,0.8820122739378922
764,ENSG00000171848.16,ENSG00000171848,,-0.03154319580541,0.03154319580541,normal,2.8385336133125314,1.8261745698955023
765,ENSG00000104915.15,ENSG00000104915,,-0.03153242823769545,0.03153242823769545,normal,5.806694528207721,0.7098719343338327
766,ENSG00000117643.14,ENSG00000117643,,-0.031521613459422775,0.031521613459422775,normal,2.9843879348667226,1.3946300480915494
767,ENSG00000163950.13,ENSG00000163950,,0.03148172120174124,0.03148172120174124,tumor,6.127076575629132,0.729271462570518
768,ENSG00000115241.11,ENSG00000115241,,-0.03145272300409879,0.03145272300409879,normal,6.476367717348825,0.7591171639374709
769,ENSG00000126457.22,ENSG00000126457,,-0.031400685287503644,0.031400685287503644,normal,6.082821359913648,0.8606272837119416
770,ENSG00000171208.10,ENSG00000171208,,0.031395091902736524,0.031395091902736524,tumor,2.5238892518489133,1.4378644035114245
771,ENSG00000169683.8,ENSG00000169683,,0.03138006960192397,0.03138006960192397,tumor,4.10420707091514,0.9295427028607114
772,ENSG00000020256.20,ENSG00000020256,,0.0313341140644248,0.0313341140644248,tumor,3.2768257098755487,0.7778914189417376
773,ENSG00000160161.9,ENSG00000160161,,0.03131347054289086,0.03131347054289086,tumor,1.485071680905098,1.4118718944178543
774,ENSG00000136280.17,ENSG00000136280,,-0.03128649318939617,0.03128649318939617,normal,4.209041523324286,0.6511397509402866
775,ENSG00000162614.19,ENSG00000162614,,0.03127934930015873,0.03127934930015873,tumor,3.214718048297557,1.5356510817805071
776,ENSG00000124207.17,ENSG00000124207,,-0.031257707312709146,0.031257707312709146,normal,6.266884825103663,0.9033731480777908
777,ENSG00000156802.13,ENSG00000156802,,0.031244966257461138,0.031244966257461138,tumor,3.68401643275832,1.319852708299803
778,ENSG00000141404.17,ENSG00000141404,,-0.031218700610882378,0.031218700610882378,normal,1.731173462597184,0.9838414511158549
779,ENSG00000143321.19,ENSG00000143321,,-0.03113744378102861,0.03113744378102861,normal,7.9017393516273335,0.8372279878744681
780,ENSG00000161996.19,ENSG00000161996,,-0.031137205475225214,0.031137205475225214,normal,2.982932544833641,0.9855014627031118
781,ENSG00000134058.12,ENSG00000134058,,0.031125158260816185,0.031125158260816185,tumor,4.815360820300929,0.7325512380787226
782,ENSG00000213699.9,ENSG00000213699,,0.03105112163457093,0.03105112163457093,tumor,5.794015550170269,0.7184899556436145
783,ENSG00000082397.17,ENSG00000082397,,-0.031028523641490238,0.031028523641490238,normal,2.893632010443302,1.2907950635344165
784,ENSG00000173465.8,ENSG00000173465,,-0.031024283054201813,0.031024283054201813,normal,4.88348698386905,0.6390926885939789
785,ENSG00000139874.6,ENSG00000139874,,-0.031018969091250473,0.031018969091250473,normal,1.7131075145747954,1.5084856634101493
786,ENSG00000076555.15,ENSG00000076555,,-0.03092140442850413,0.03092140442850413,normal,3.0441541216510797,1.3700379871034323
787,ENSG00000164818.16,ENSG00000164818,,-0.030917786460124063,0.030917786460124063,normal,4.036455874411717,0.788766783325028
788,ENSG00000143493.13,ENSG00000143493,,-0.030914040365493573,0.030914040365493573,normal,3.880215006654393,0.8657207610152166
789,ENSG00000148444.16,ENSG00000148444,,0.030904090325635427,0.030904090325635427,tumor,3.267282114997812,0.6854286100897159
790,ENSG00000161981.11,ENSG00000161981,,-0.030871614804339514,0.030871614804339514,normal,5.163181876358618,0.7697687938252187
791,ENSG00000160801.14,ENSG00000160801,,-0.030806858394178925,0.030806858394178925,normal,2.347988015285579,2.0314470889023135
792,ENSG00000148516.22,ENSG00000148516,,0.030771970129066926,0.030771970129066926,tumor,3.3937286202222494,1.2423561960278913
793,ENSG00000170989.10,ENSG00000170989,,0.0307489566655623,0.0307489566655623,tumor,3.991006040789305,1.4490798894986363
794,ENSG00000144580.14,ENSG00000144580,,-0.030675701111820435,0.030675701111820435,normal,4.77310623608361,0.7469089092550717
795,ENSG00000183258.12,ENSG00000183258,,-0.03061446600701081,0.03061446600701081,normal,5.640850939325832,0.6406087352368021
796,ENSG00000076604.15,ENSG00000076604,,-0.03052475568569239,0.03052475568569239,normal,5.12517211961876,1.0155885876760338
797,ENSG00000071967.12,ENSG00000071967,,0.030499452961646616,0.030499452961646616,tumor,5.983064720646152,1.9424489144539294
798,ENSG00000145050.19,ENSG00000145050,,0.030407349216202514,0.030407349216202514,tumor,6.363235375053579,0.8673196549149874
799,ENSG00000198848.13,ENSG00000198848,,0.030391283365072894,0.030391283365072894,tumor,4.37478174740077,2.9817815453336642
800,ENSG00000135063.19,ENSG00000135063,,-0.030295347168568052,0.030295347168568052,normal,2.3280660977781764,1.8270090324398143
801,ENSG00000197961.12,ENSG00000197961,,0.03024101809899459,0.03024101809899459,tumor,3.6151241720084393,0.8679023489870302
802,ENSG00000174010.9,ENSG00000174010,,-0.03023558787252701,0.03023558787252701,normal,2.879350351525663,0.8092962794998312
803,ENSG00000100908.14,ENSG00000100908,,0.030141831209120618,0.030141831209120618,tumor,4.177633214517133,0.789257289269079
804,ENSG00000112936.19,ENSG00000112936,,0.030091722867725934,0.030091722867725934,tumor,3.9674021282601344,2.6411391210240573
805,ENSG00000168078.10,ENSG00000168078,,-0.030085455232055785,0.030085455232055785,normal,2.7246720032443514,1.7892114488085107
806,ENSG00000053254.16,ENSG00000053254,,-0.03000669009596654,0.03000669009596654,normal,4.018775140697617,0.9442891396723679
807,ENSG00000254726.3,ENSG00000254726,,-0.030005722821081795,0.030005722821081795,normal,2.368742002378248,1.5736384861339645
808,ENSG00000161016.18,ENSG00000161016,,-0.02991110449757591,0.02991110449757591,normal,10.913339676813658,0.8898053237457086
809,ENSG00000167900.12,ENSG00000167900,,0.02988621201657544,0.02988621201657544,tumor,5.363465252442312,1.784313587452642
810,ENSG00000186479.5,ENSG00000186479,,-0.02986255947374412,0.02986255947374412,normal,0.9026634130306219,0.9207035692802749
811,ENSG00000188641.14,ENSG00000188641,,-0.029834312459986106,0.029834312459986106,normal,3.6352290297708088,1.2193345565506233
812,ENSG00000120279.6,ENSG00000120279,,0.029743539111263772,0.029743539111263772,tumor,3.252348059974937,1.3414131313755966
813,ENSG00000167700.9,ENSG00000167700,,0.029669202880782387,0.029669202880782387,tumor,5.16198954311755,1.0835446921072691
814,ENSG00000136546.16,ENSG00000136546,,0.029653658252875033,0.029653658252875033,tumor,1.1709725651871867,1.420157322051076
815,ENSG00000175063.17,ENSG00000175063,,-0.02960132433067253,0.02960132433067253,normal,4.422110801073379,2.4214509482324322
816,ENSG00000179526.17,ENSG00000179526,,0.029571917539556257,0.029571917539556257,tumor,6.051833063168496,0.6651041403198052
817,ENSG00000169291.10,ENSG00000169291,,0.029514888071732946,0.029514888071732946,tumor,2.2461739992121705,1.3332969338505058
818,ENSG00000160606.11,ENSG00000160606,,0.029436000871349205,0.029436000871349205,tumor,4.130105812191138,1.2045818698230264
819,ENSG00000168569.8,ENSG00000168569,,0.029402077964959913,0.029402077964959913,tumor,4.439777918590144,0.6161569256558644
820,ENSG00000277363.5,ENSG00000277363,,0.02938918521348852,0.02938918521348852,tumor,1.6346037529541722,1.0934986249285104
821,ENSG00000110107.9,ENSG00000110107,,0.029384355405038046,0.029384355405038046,tumor,7.053089368856051,0.7786830994879501
822,ENSG00000133561.15,ENSG00000133561,,-0.029327051212476404,0.029327051212476404,normal,3.9934731678857345,1.3932174627641012
823,ENSG00000066379.15,ENSG00000066379,,-0.029313703151627766,0.029313703151627766,normal,3.086761282952543,0.6769830404791238
824,ENSG00000159200.18,ENSG00000159200,,-0.029286024218301124,0.029286024218301124,normal,4.684102999375717,1.3470195060218622
825,ENSG00000182916.8,ENSG00000182916,,-0.0292792352431872,0.0292792352431872,normal,2.5087980685782494,1.411916584470865
826,ENSG00000179388.9,ENSG00000179388,,0.02924340075478312,0.02924340075478312,tumor,2.8811106362339802,1.7799578458782241
827,ENSG00000183605.17,ENSG00000183605,,0.029230032593876996,0.029230032593876996,tumor,5.280461551020915,0.690859333904886
828,ENSG00000132970.14,ENSG00000132970,,-0.029117577566337222,0.029117577566337222,normal,2.2694238738932424,1.2377200849960102
829,ENSG00000112877.8,ENSG00000112877,,0.02910451668728244,0.02910451668728244,tumor,2.291923839277601,0.8527486718348394
830,ENSG00000126785.13,ENSG00000126785,,0.029085427845902314,0.029085427845902314,tumor,3.281584682416529,1.257461412427104
831,ENSG00000198276.16,ENSG00000198276,,-0.029059101349369357,0.029059101349369357,normal,4.963624599953802,0.729258519148024
832,ENSG00000150048.10,ENSG00000150048,,0.02901478025632624,0.02901478025632624,tumor,1.9215666513851497,1.0106082842097073
833,ENSG00000125450.11,ENSG00000125450,,0.029007133389216292,0.029007133389216292,tumor,4.359704541109435,0.7898992862519969
834,ENSG00000117586.11,ENSG00000117586,,0.028990355696678127,0.028990355696678127,tumor,1.7543998348666996,0.9503890515407994
835,ENSG00000109339.24,ENSG00000109339,,-0.02889726998603771,0.02889726998603771,normal,1.028627698816262,0.7907940002369235
836,ENSG00000171357.6,ENSG00000171357,,-0.02884856778862221,0.02884856778862221,normal,1.398732783177861,1.0330962977530047
837,ENSG00000145861.9,ENSG00000145861,,0.028820655360702278,0.028820655360702278,tumor,1.524977653381382,0.9575962770366911
838,ENSG00000108883.13,ENSG00000108883,,0.028810945992306065,0.028810945992306065,tumor,4.830672337815168,0.7384752249608105
839,ENSG00000100632.11,ENSG00000100632,,0.028730423798730094,0.028730423798730094,tumor,7.4703142025104174,0.7436456869777339
840,ENSG00000110492.15,ENSG00000110492,,0.028625820255019637,0.028625820255019637,tumor,6.841515753374429,1.978280372571012
841,ENSG00000130176.8,ENSG00000130176,,-0.02856164142312076,0.02856164142312076,normal,4.625672830643483,2.649498958349637
842,ENSG00000163918.11,ENSG00000163918,,0.02855954325455692,0.02855954325455692,tumor,3.799071930709232,1.0917869654891474
843,ENSG00000080845.18,ENSG00000080845,,0.02853546101371952,0.02853546101371952,tumor,4.682928542396303,0.7653711699879039
844,ENSG00000196230.13,ENSG00000196230,,-0.028471092261567642,0.028471092261567642,normal,8.616404775753658,0.9532057645555496
845,ENSG00000163156.12,ENSG00000163156,,0.028455830008840038,0.028455830008840038,tumor,4.421426544181221,0.7360348360132986
846,ENSG00000284753.2,ENSG00000284753,,0.028438100416949486,0.028438100416949486,tumor,3.4635270077735636,1.2275938338512036
847,ENSG00000163513.19,ENSG00000163513,,0.028332276809599276,0.028332276809599276,tumor,5.900601618382884,1.3420639529564398
848,ENSG00000136270.14,ENSG00000136270,,0.028319069519027438,0.028319069519027438,tumor,5.009195290914798,0.7274889597964125
849,ENSG00000085563.15,ENSG00000085563,,0.028273896360521862,0.028273896360521862,tumor,2.7024932026268917,1.8041112767539131
850,ENSG00000128016.7,ENSG00000128016,,0.02826714327871884,0.02826714327871884,tumor,8.4241642132067,1.6032969349922443
851,ENSG00000135363.12,ENSG00000135363,,-0.028233208671273515,0.028233208671273515,normal,4.05878837816836,1.1663319666387157
852,ENSG00000165092.13,ENSG00000165092,,-0.028186415944134888,0.028186415944134888,normal,6.9452975756299065,2.2912041269606536
853,ENSG00000111602.12,ENSG00000111602,,0.02816134389321261,0.02816134389321261,tumor,4.004295974262477,1.038587541787944
854,ENSG00000158109.15,ENSG00000158109,,-0.028145907312824483,0.028145907312824483,normal,6.725230857784673,0.6376503317380124
855,ENSG00000168477.19,ENSG00000168477,TNXB,-0.02809453422585922,0.02809453422585922,normal,2.2859271402189405,1.6910980225908936
856,ENSG00000179144.5,ENSG00000179144,,-0.027961175670848083,0.027961175670848083,normal,4.743127518225781,1.4284064709637714
857,ENSG00000176438.12,ENSG00000176438,,0.027944955842616984,0.027944955842616984,tumor,1.4955018676894418,1.000704423831439
858,ENSG00000204264.12,ENSG00000204264,,0.02792716181020695,0.02792716181020695,tumor,6.144448419644661,0.9707028949839211
859,ENSG00000179431.7,ENSG00000179431,,0.027898968529919445,0.027898968529919445,tumor,3.173116867421039,1.2783783095680887
860,ENSG00000118407.15,ENSG00000118407,,0.02788657162004727,0.02788657162004727,tumor,1.237105377549326,0.965353543220102
861,ENSG00000183161.6,ENSG00000183161,,0.027886165475468006,0.027886165475468006,tumor,3.93686281017315,0.8539435218936764
862,ENSG00000124614.16,ENSG00000124614,,0.027818410348939532,0.027818410348939532,tumor,1.2945933185361858,0.922405178657941
863,ENSG00000106089.12,ENSG00000106089,,0.027816671150703645,0.027816671150703645,tumor,2.0971651265064386,1.0432237010665277
864,ENSG00000149679.11,ENSG00000149679,,0.02778068975983021,0.02778068975983021,tumor,3.2718719750638092,0.9204714051326542
865,ENSG00000106823.12,ENSG00000106823,,0.027745067422349032,0.027745067422349032,tumor,3.1024670209380782,1.4917106817649664
866,ENSG00000136842.14,ENSG00000136842,,-0.02768055441697049,0.02768055441697049,normal,2.3698624694121335,1.4747358500080787
867,ENSG00000197774.13,ENSG00000197774,,-0.027646380712178144,0.027646380712178144,normal,2.0930109380669735,0.8696722422988841
868,ENSG00000075218.19,ENSG00000075218,,-0.02764529508814091,0.02764529508814091,normal,2.182067006329494,1.5089021775199463
869,ENSG00000161692.18,ENSG00000161692,,0.02759846893330357,0.02759846893330357,tumor,2.0135596196391417,0.7734434359870699
870,ENSG00000142002.17,ENSG00000142002,,-0.02755520082097215,0.02755520082097215,normal,4.465887448314004,0.6497109766971577
871,ENSG00000179218.14,ENSG00000179218,,-0.027526580912047044,0.027526580912047044,normal,9.769368453346269,0.8050065212750228
872,ENSG00000188783.6,ENSG00000188783,,0.027496894251794454,0.027496894251794454,tumor,4.293096796625205,2.0860961516153713
873,ENSG00000188536.13,ENSG00000188536,,-0.027443296841305195,0.027443296841305195,normal,4.2934392132589405,2.0827078319543557
874,ENSG00000101255.11,ENSG00000101255,,0.027439292934409134,0.027439292934409134,tumor,4.547731343050017,1.4944865482470118
875,ENSG00000101945.17,ENSG00000101945,,-0.027404331167965437,0.027404331167965437,normal,3.227890968221166,0.7625398925607916
876,ENSG00000187955.12,ENSG00000187955,,0.02740432105395974,0.02740432105395974,tumor,4.056695280056987,1.8840858837123382
877,ENSG00000147853.17,ENSG00000147853,,-0.027395978661267757,0.027395978661267757,normal,5.873137464447533,0.780376763887999
878,ENSG00000138356.14,ENSG00000138356,,0.027369891934660016,0.027369891934660016,tumor,3.308110275604668,2.4354381983633067
879,ENSG00000015475.19,ENSG00000015475,,0.027363693343959567,0.027363693343959567,tumor,4.267430595111912,0.8735077685401924
880,ENSG00000188766.12,ENSG00000188766,,0.02728898341253749,0.02728898341253749,tumor,1.0100805846627665,0.7210314077712268
881,ENSG00000174939.11,ENSG00000174939,,0.0272791340555084,0.0272791340555084,tumor,2.4363830689845223,1.5966287822572627
882,ENSG00000141696.13,ENSG00000141696,,-0.027211875543261255,0.027211875543261255,normal,4.468180311852287,1.2061534381896448
883,ENSG00000129810.15,ENSG00000129810,,-0.027201299294900578,0.027201299294900578,normal,1.2463711229535965,1.0579956091436813
884,ENSG00000133401.16,ENSG00000133401,,-0.02718211738468593,0.02718211738468593,normal,2.1572855571049354,1.4259851928530765
885,ENSG00000118777.12,ENSG00000118777,,-0.02715256789321131,0.02715256789321131,normal,2.3445237609599037,1.3306158388764318
886,ENSG00000173175.15,ENSG00000173175,,0.027020970213017415,0.027020970213017415,tumor,2.4176085083371404,1.6540994358532064
887,ENSG00000040608.14,ENSG00000040608,,-0.026995218298402568,0.026995218298402568,normal,2.61006982127692,1.0927708714112496
888,ENSG00000112320.12,ENSG00000112320,,-0.026930348655296817,0.026930348655296817,normal,1.9071952799073157,1.1202524364677946
889,ENSG00000071626.17,ENSG00000071626,,-0.026913485015010043,0.026913485015010043,normal,4.947366602114823,0.6387786880604761
890,ENSG00000102178.13,ENSG00000102178,,0.026783684913992974,0.026783684913992974,tumor,5.946746865679952,0.6661032873236143
891,ENSG00000128944.13,ENSG00000128944,,-0.026753169050434216,0.026753169050434216,normal,3.5472478859620162,1.0133276692798951
892,ENSG00000130988.13,ENSG00000130988,,0.026701899195029855,0.026701899195029855,tumor,3.0520892861956965,2.0552047376918594
893,ENSG00000244734.4,ENSG00000244734,,-0.026682952511373436,0.026682952511373436,normal,5.4778109884831805,2.3989401361991085
894,ENSG00000132622.11,ENSG00000132622,,0.026676150673461255,0.026676150673461255,tumor,3.075706972099349,1.2576318801307218
895,ENSG00000130307.12,ENSG00000130307,,-0.02662972571742916,0.02662972571742916,normal,1.4403236507382178,0.8817612361965388
896,ENSG00000165197.5,ENSG00000165197,,0.0265787628216395,0.0265787628216395,tumor,1.576846221291086,1.8479056424802676
897,ENSG00000204954.10,ENSG00000204954,,0.026565259235835643,0.026565259235835643,tumor,2.4820522477555023,0.5981999787133785
898,ENSG00000105011.9,ENSG00000105011,,0.02655861690483029,0.02655861690483029,tumor,3.916072896808002,1.7956308269232977
899,ENSG00000204713.11,ENSG00000204713,,0.026428912081833605,0.026428912081833605,tumor,4.659038998469892,0.6817268337093599
900,ENSG00000171522.6,ENSG00000171522,,-0.02630429002203834,0.02630429002203834,normal,3.407427412385648,1.3686052025635487
901,ENSG00000120539.15,ENSG00000120539,,0.026295049111724197,0.026295049111724197,tumor,3.0390805387097912,0.8337818289098037
902,ENSG00000130299.17,ENSG00000130299,,-0.026267918752192154,0.026267918752192154,normal,3.487789779410053,0.7493478549153856
903,ENSG00000163382.12,ENSG00000163382,,0.026237412251913127,0.026237412251913127,tumor,7.122234988004425,0.7342623917690364
904,ENSG00000123136.15,ENSG00000123136,,-0.02622121157890678,0.02622121157890678,normal,5.267631614995981,0.9771631061645091
905,ENSG00000126768.12,ENSG00000126768,,-0.026220676188185014,0.026220676188185014,normal,5.308808828992991,0.7373767077758607
906,ENSG00000168894.10,ENSG00000168894,,-0.026215714981401978,0.026215714981401978,normal,7.090774911382195,0.6243464723686659
907,ENSG00000140365.16,ENSG00000140365,,0.02617581685533952,0.02617581685533952,tumor,4.522130281892795,0.6106885402082954
908,ENSG00000177606.8,ENSG00000177606,,-0.026144401565756703,0.026144401565756703,normal,7.775236625856928,1.2911148996138717
909,ENSG00000156284.6,ENSG00000156284,,0.026139203286656542,0.026139203286656542,tumor,2.7909308230267573,2.7958180329998283
910,ENSG00000108010.12,ENSG00000108010,,-0.026080298717094427,0.026080298717094427,normal,4.78105074292985,0.7462768528626844
